# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-04-09 12:04:00 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08049500 W Fk Trinity Rv at Grand Prairie, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08049500
#            TS   parameter     statistic     Description
#        133233       00060     00001     Discharge, cubic feet per second (Maximum)
#        133234       00060     00002     Discharge, cubic feet per second (Minimum)
#        133235       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	133233_00060_00001	133233_00060_00001_cd	133234_00060_00002	133234_00060_00002_cd	133235_00060_00003	133235_00060_00003_cd
USGS	08049500	1926-12-21					115	A
USGS	08049500	1926-12-22					204	A
USGS	08049500	1926-12-23					372	A
USGS	08049500	1926-12-24					923	A
USGS	08049500	1926-12-25					1480	A
USGS	08049500	1926-12-26					1710	A
USGS	08049500	1926-12-27					1980	A
USGS	08049500	1926-12-28					2260	A
USGS	08049500	1926-12-29					1680	A
USGS	08049500	1926-12-30					809	A
USGS	08049500	1926-12-31					473	A
USGS	08049500	1927-01-01					340	A
USGS	08049500	1927-01-02					246	A
USGS	08049500	1927-01-03					218	A
USGS	08049500	1927-01-04					191	A
USGS	08049500	1927-01-05					178	A
USGS	08049500	1927-01-06					146	A
USGS	08049500	1927-01-07					121	A
USGS	08049500	1927-01-08					127	A
USGS	08049500	1927-01-09					115	A
USGS	08049500	1927-01-10					115	A
USGS	08049500	1927-01-11					121	A
USGS	08049500	1927-01-12					91.0	A
USGS	08049500	1927-01-13					91.0	A
USGS	08049500	1927-01-14					218	A
USGS	08049500	1927-01-15					146	A
USGS	08049500	1927-01-16					121	A
USGS	08049500	1927-01-17					97.0	A
USGS	08049500	1927-01-18					97.0	A
USGS	08049500	1927-01-19					115	A
USGS	08049500	1927-01-20					121	A
USGS	08049500	1927-01-21					109	A
USGS	08049500	1927-01-22					115	A
USGS	08049500	1927-01-23					109	A
USGS	08049500	1927-01-24					109	A
USGS	08049500	1927-01-25					158	A
USGS	08049500	1927-01-26					178	A
USGS	08049500	1927-01-27					790	A
USGS	08049500	1927-01-28					1240	A
USGS	08049500	1927-01-29					1360	A
USGS	08049500	1927-01-30					1100	A
USGS	08049500	1927-01-31					790	A
USGS	08049500	1927-02-01					491	A
USGS	08049500	1927-02-02					372	A
USGS	08049500	1927-02-03					292	A
USGS	08049500	1927-02-04					232	A
USGS	08049500	1927-02-05					204	A
USGS	08049500	1927-02-06					204	A
USGS	08049500	1927-02-07					191	A
USGS	08049500	1927-02-08					191	A
USGS	08049500	1927-02-09					261	A
USGS	08049500	1927-02-10					340	A
USGS	08049500	1927-02-11					324	A
USGS	08049500	1927-02-12					527	A
USGS	08049500	1927-02-13					885	A
USGS	08049500	1927-02-14					1240	A
USGS	08049500	1927-02-15					1510	A
USGS	08049500	1927-02-16					1710	A
USGS	08049500	1927-02-17					1420	A
USGS	08049500	1927-02-18					980	A
USGS	08049500	1927-02-19					581	A
USGS	08049500	1927-02-20					276	A
USGS	08049500	1927-02-21					246	A
USGS	08049500	1927-02-22					204	A
USGS	08049500	1927-02-23					204	A
USGS	08049500	1927-02-24					191	A
USGS	08049500	1927-02-25					165	A
USGS	08049500	1927-02-26					158	A
USGS	08049500	1927-02-27					146	A
USGS	08049500	1927-02-28					139	A
USGS	08049500	1927-03-01					232	A
USGS	08049500	1927-03-02					405	A
USGS	08049500	1927-03-03					847	A
USGS	08049500	1927-03-04					1380	A
USGS	08049500	1927-03-05					2080	A
USGS	08049500	1927-03-06					3560	A
USGS	08049500	1927-03-07					4220	A
USGS	08049500	1927-03-08					4680	A
USGS	08049500	1927-03-09					3600	A
USGS	08049500	1927-03-10					1810	A
USGS	08049500	1927-03-11					1660	A
USGS	08049500	1927-03-12					1710	A
USGS	08049500	1927-03-13					1220	A
USGS	08049500	1927-03-14					885	A
USGS	08049500	1927-03-15					790	A
USGS	08049500	1927-03-16					676	A
USGS	08049500	1927-03-17					545	A
USGS	08049500	1927-03-18					456	A
USGS	08049500	1927-03-19					356	A
USGS	08049500	1927-03-20					491	A
USGS	08049500	1927-03-21					422	A
USGS	08049500	1927-03-22					292	A
USGS	08049500	1927-03-23					204	A
USGS	08049500	1927-03-24					218	A
USGS	08049500	1927-03-25					178	A
USGS	08049500	1927-03-26					158	A
USGS	08049500	1927-03-27					178	A
USGS	08049500	1927-03-28					158	A
USGS	08049500	1927-03-29					218	A
USGS	08049500	1927-03-30					527	A
USGS	08049500	1927-03-31					276	A
USGS	08049500	1927-04-01					261	A
USGS	08049500	1927-04-02					232	A
USGS	08049500	1927-04-03					204	A
USGS	08049500	1927-04-04					191	A
USGS	08049500	1927-04-05					178	A
USGS	08049500	1927-04-06					165	A
USGS	08049500	1927-04-07					152	A
USGS	08049500	1927-04-08					261	A
USGS	08049500	1927-04-09					292	A
USGS	08049500	1927-04-10					204	A
USGS	08049500	1927-04-11					204	A
USGS	08049500	1927-04-12					324	A
USGS	08049500	1927-04-13					528	A
USGS	08049500	1927-04-14					1340	A
USGS	08049500	1927-04-15					1020	A
USGS	08049500	1927-04-16					1200	A
USGS	08049500	1927-04-17					1540	A
USGS	08049500	1927-04-18					1780	A
USGS	08049500	1927-04-19					3800	A
USGS	08049500	1927-04-20					4640	A
USGS	08049500	1927-04-21					4750	A
USGS	08049500	1927-04-22					4360	A
USGS	08049500	1927-04-23					4330	A
USGS	08049500	1927-04-24					4470	A
USGS	08049500	1927-04-25					3940	A
USGS	08049500	1927-04-26					4680	A
USGS	08049500	1927-04-27					4920	A
USGS	08049500	1927-04-28					4300	A
USGS	08049500	1927-04-29					3630	A
USGS	08049500	1927-04-30					3040	A
USGS	08049500	1927-05-01					2090	A
USGS	08049500	1927-05-02					752	A
USGS	08049500	1927-05-03					439	A
USGS	08049500	1927-05-04					372	A
USGS	08049500	1927-05-05					292	A
USGS	08049500	1927-05-06					232	A
USGS	08049500	1927-05-07					178	A
USGS	08049500	1927-05-08					165	A
USGS	08049500	1927-05-09					439	A
USGS	08049500	1927-05-10					292	A
USGS	08049500	1927-05-11					152	A
USGS	08049500	1927-05-12					165	A
USGS	08049500	1927-05-13					204	A
USGS	08049500	1927-05-14					232	A
USGS	08049500	1927-05-15					232	A
USGS	08049500	1927-05-16					204	A
USGS	08049500	1927-05-17					178	A
USGS	08049500	1927-05-18					146	A
USGS	08049500	1927-05-19					121	A
USGS	08049500	1927-05-20					115	A
USGS	08049500	1927-05-21					103	A
USGS	08049500	1927-05-22					97.0	A
USGS	08049500	1927-05-23					84.0	A
USGS	08049500	1927-05-24					83.0	A
USGS	08049500	1927-05-25					75.0	A
USGS	08049500	1927-05-26					73.0	A
USGS	08049500	1927-05-27					67.0	A
USGS	08049500	1927-05-28					57.0	A
USGS	08049500	1927-05-29					23.0	A
USGS	08049500	1927-05-30					32.0	A
USGS	08049500	1927-05-31					43.0	A
USGS	08049500	1927-06-01					36.0	A
USGS	08049500	1927-06-02					34.0	A
USGS	08049500	1927-06-03					34.0	A
USGS	08049500	1927-06-04					40.0	A
USGS	08049500	1927-06-05					39.0	A
USGS	08049500	1927-06-06					41.0	A
USGS	08049500	1927-06-07					36.0	A
USGS	08049500	1927-06-08					40.0	A
USGS	08049500	1927-06-09					39.0	A
USGS	08049500	1927-06-10					35.0	A
USGS	08049500	1927-06-11					29.0	A
USGS	08049500	1927-06-12					30.0	A
USGS	08049500	1927-06-13					36.0	A
USGS	08049500	1927-06-14					103	A
USGS	08049500	1927-06-15					103	A
USGS	08049500	1927-06-16					103	A
USGS	08049500	1927-06-17					387	A
USGS	08049500	1927-06-18					456	A
USGS	08049500	1927-06-19					545	A
USGS	08049500	1927-06-20					509	A
USGS	08049500	1927-06-21					581	A
USGS	08049500	1927-06-22					909	A
USGS	08049500	1927-06-23					276	A
USGS	08049500	1927-06-24					178	A
USGS	08049500	1927-06-25					139	A
USGS	08049500	1927-06-26					103	A
USGS	08049500	1927-06-27					121	A
USGS	08049500	1927-06-28					178	A
USGS	08049500	1927-06-29					178	A
USGS	08049500	1927-06-30					152	A
USGS	08049500	1927-07-01					82.0	A
USGS	08049500	1927-07-02					97.0	A
USGS	08049500	1927-07-03					109	A
USGS	08049500	1927-07-04					91.0	A
USGS	08049500	1927-07-05					51.0	A
USGS	08049500	1927-07-06					36.0	A
USGS	08049500	1927-07-07					41.0	A
USGS	08049500	1927-07-08					32.0	A
USGS	08049500	1927-07-09					22.0	A
USGS	08049500	1927-07-10					20.0	A
USGS	08049500	1927-07-11					24.0	A
USGS	08049500	1927-07-12					22.0	A
USGS	08049500	1927-07-13					18.0	A
USGS	08049500	1927-07-14					20.0	A
USGS	08049500	1927-07-15					332	A
USGS	08049500	1927-07-16					146	A
USGS	08049500	1927-07-17					56.0	A
USGS	08049500	1927-07-18					292	A
USGS	08049500	1927-07-19					847	A
USGS	08049500	1927-07-20					733	A
USGS	08049500	1927-07-21					405	A
USGS	08049500	1927-07-22					324	A
USGS	08049500	1927-07-23					372	A
USGS	08049500	1927-07-24					276	A
USGS	08049500	1927-07-25					178	A
USGS	08049500	1927-07-26					133	A
USGS	08049500	1927-07-27					103	A
USGS	08049500	1927-07-28					90.0	A
USGS	08049500	1927-07-29					79.0	A
USGS	08049500	1927-07-30					91.0	A
USGS	08049500	1927-07-31					86.0	A
USGS	08049500	1927-08-01					85.0	A
USGS	08049500	1927-08-02					71.0	A
USGS	08049500	1927-08-03					66.0	A
USGS	08049500	1927-08-04					103	A
USGS	08049500	1927-08-05					97.0	A
USGS	08049500	1927-08-06					97.0	A
USGS	08049500	1927-08-07					71.0	A
USGS	08049500	1927-08-08					53.0	A
USGS	08049500	1927-08-09					44.0	A
USGS	08049500	1927-08-10					36.0	A
USGS	08049500	1927-08-11					28.0	A
USGS	08049500	1927-08-12					91.0	A
USGS	08049500	1927-08-13					54.0	A
USGS	08049500	1927-08-14					32.0	A
USGS	08049500	1927-08-15					20.0	A
USGS	08049500	1927-08-16					22.0	A
USGS	08049500	1927-08-17					17.0	A
USGS	08049500	1927-08-18					17.0	A
USGS	08049500	1927-08-19					15.0	A
USGS	08049500	1927-08-20					14.0	A
USGS	08049500	1927-08-21					14.0	A
USGS	08049500	1927-08-22					16.0	A
USGS	08049500	1927-08-23					15.0	A
USGS	08049500	1927-08-24					24.0	A
USGS	08049500	1927-08-25					18.0	A
USGS	08049500	1927-08-26					14.0	A
USGS	08049500	1927-08-27					15.0	A
USGS	08049500	1927-08-28					18.0	A
USGS	08049500	1927-08-29					14.0	A
USGS	08049500	1927-08-30					12.0	A
USGS	08049500	1927-08-31					8.60	A
USGS	08049500	1927-09-01					8.60	A
USGS	08049500	1927-09-02					34.0	A
USGS	08049500	1927-09-03					165	A
USGS	08049500	1927-09-04					65.0	A
USGS	08049500	1927-09-05					56.0	A
USGS	08049500	1927-09-06					60.0	A
USGS	08049500	1927-09-07					36.0	A
USGS	08049500	1927-09-08					254	A
USGS	08049500	1927-09-09					456	A
USGS	08049500	1927-09-10					372	A
USGS	08049500	1927-09-11					232	A
USGS	08049500	1927-09-12					165	A
USGS	08049500	1927-09-13					127	A
USGS	08049500	1927-09-14					79.0	A
USGS	08049500	1927-09-15					50.0	A
USGS	08049500	1927-09-16					39.0	A
USGS	08049500	1927-09-17					25.0	A
USGS	08049500	1927-09-18					21.0	A
USGS	08049500	1927-09-19					34.0	A
USGS	08049500	1927-09-20					109	A
USGS	08049500	1927-09-21					67.0	A
USGS	08049500	1927-09-22					40.0	A
USGS	08049500	1927-09-23					30.0	A
USGS	08049500	1927-09-24					26.0	A
USGS	08049500	1927-09-25					25.0	A
USGS	08049500	1927-09-26					20.0	A
USGS	08049500	1927-09-27					25.0	A
USGS	08049500	1927-09-28					33.0	A
USGS	08049500	1927-09-29					97.0	A
USGS	08049500	1927-09-30					72.0	A
USGS	08049500	1927-10-01					150	A
USGS	08049500	1927-10-02					4510	A
USGS	08049500	1927-10-03					2530	A
USGS	08049500	1927-10-04					281	A
USGS	08049500	1927-10-05					356	A
USGS	08049500	1927-10-06					847	A
USGS	08049500	1927-10-07					809	A
USGS	08049500	1927-10-08					600	A
USGS	08049500	1927-10-09					509	A
USGS	08049500	1927-10-10					657	A
USGS	08049500	1927-10-11					942	A
USGS	08049500	1927-10-12					1340	A
USGS	08049500	1927-10-13					1420	A
USGS	08049500	1927-10-14					1180	A
USGS	08049500	1927-10-15					657	A
USGS	08049500	1927-10-16					356	A
USGS	08049500	1927-10-17					218	A
USGS	08049500	1927-10-18					152	A
USGS	08049500	1927-10-19					127	A
USGS	08049500	1927-10-20					97.0	A
USGS	08049500	1927-10-21					83.0	A
USGS	08049500	1927-10-22					74.0	A
USGS	08049500	1927-10-23					67.0	A
USGS	08049500	1927-10-24					59.0	A
USGS	08049500	1927-10-25					47.0	A
USGS	08049500	1927-10-26					41.0	A
USGS	08049500	1927-10-27					29.0	A
USGS	08049500	1927-10-28					31.0	A
USGS	08049500	1927-10-29					31.0	A
USGS	08049500	1927-10-30					31.0	A
USGS	08049500	1927-10-31					26.0	A
USGS	08049500	1927-11-01					25.0	A
USGS	08049500	1927-11-02					29.0	A
USGS	08049500	1927-11-03					31.0	A
USGS	08049500	1927-11-04					29.0	A
USGS	08049500	1927-11-05					31.0	A
USGS	08049500	1927-11-06					29.0	A
USGS	08049500	1927-11-07					29.0	A
USGS	08049500	1927-11-08					28.0	A
USGS	08049500	1927-11-09					31.0	A
USGS	08049500	1927-11-10					26.0	A
USGS	08049500	1927-11-11					22.0	A
USGS	08049500	1927-11-12					26.0	A
USGS	08049500	1927-11-13					26.0	A
USGS	08049500	1927-11-14					29.0	A
USGS	08049500	1927-11-15					24.0	A
USGS	08049500	1927-11-16					39.0	A
USGS	08049500	1927-11-17					39.0	A
USGS	08049500	1927-11-18					35.0	A
USGS	08049500	1927-11-19					33.0	A
USGS	08049500	1927-11-20					29.0	A
USGS	08049500	1927-11-21					29.0	A
USGS	08049500	1927-11-22					26.0	A
USGS	08049500	1927-11-23					31.0	A
USGS	08049500	1927-11-24					30.0	A
USGS	08049500	1927-11-25					28.0	A
USGS	08049500	1927-11-26					18.0	A
USGS	08049500	1927-11-27					29.0	A
USGS	08049500	1927-11-28					29.0	A
USGS	08049500	1927-11-29					26.0	A
USGS	08049500	1927-11-30					26.0	A
USGS	08049500	1927-12-01					29.0	A
USGS	08049500	1927-12-02					24.0	A
USGS	08049500	1927-12-03					26.0	A
USGS	08049500	1927-12-04					29.0	A
USGS	08049500	1927-12-05					29.0	A
USGS	08049500	1927-12-06					26.0	A
USGS	08049500	1927-12-07					33.0	A
USGS	08049500	1927-12-08					32.0	A
USGS	08049500	1927-12-09					33.0	A
USGS	08049500	1927-12-10					24.0	A
USGS	08049500	1927-12-11					29.0	A
USGS	08049500	1927-12-12					26.0	A
USGS	08049500	1927-12-13					67.0	A
USGS	08049500	1927-12-14					292	A
USGS	08049500	1927-12-15					324	A
USGS	08049500	1927-12-16					261	A
USGS	08049500	1927-12-17					178	A
USGS	08049500	1927-12-18					133	A
USGS	08049500	1927-12-19					109	A
USGS	08049500	1927-12-20					87.0	A
USGS	08049500	1927-12-21					66.0	A
USGS	08049500	1927-12-22					51.0	A
USGS	08049500	1927-12-23					48.0	A
USGS	08049500	1927-12-24					47.0	A
USGS	08049500	1927-12-25					42.0	A
USGS	08049500	1927-12-26					40.0	A
USGS	08049500	1927-12-27					35.0	A
USGS	08049500	1927-12-28					325	A
USGS	08049500	1927-12-29					980	A
USGS	08049500	1927-12-30					638	A
USGS	08049500	1927-12-31					473	A
USGS	08049500	1928-01-01					340	A
USGS	08049500	1928-01-02					191	A
USGS	08049500	1928-01-03					121	A
USGS	08049500	1928-01-04					91.0	A
USGS	08049500	1928-01-05					74.0	A
USGS	08049500	1928-01-06					71.0	A
USGS	08049500	1928-01-07					62.0	A
USGS	08049500	1928-01-08					60.0	A
USGS	08049500	1928-01-09					59.0	A
USGS	08049500	1928-01-10					67.0	A
USGS	08049500	1928-01-11					47.0	A
USGS	08049500	1928-01-12					33.0	A
USGS	08049500	1928-01-13					42.0	A
USGS	08049500	1928-01-14					42.0	A
USGS	08049500	1928-01-15					44.0	A
USGS	08049500	1928-01-16					41.0	A
USGS	08049500	1928-01-17					39.0	A
USGS	08049500	1928-01-18					41.0	A
USGS	08049500	1928-01-19					41.0	A
USGS	08049500	1928-01-20					60.0	A
USGS	08049500	1928-01-21					61.0	A
USGS	08049500	1928-01-22					43.0	A
USGS	08049500	1928-01-23					36.0	A
USGS	08049500	1928-01-24					33.0	A
USGS	08049500	1928-01-25					77.0	A
USGS	08049500	1928-01-26					115	A
USGS	08049500	1928-01-27					103	A
USGS	08049500	1928-01-28					91.0	A
USGS	08049500	1928-01-29					79.0	A
USGS	08049500	1928-01-30					57.0	A
USGS	08049500	1928-01-31					55.0	A
USGS	08049500	1928-02-01					54.0	A
USGS	08049500	1928-02-02					55.0	A
USGS	08049500	1928-02-03					53.0	A
USGS	08049500	1928-02-04					55.0	A
USGS	08049500	1928-02-05					85.0	A
USGS	08049500	1928-02-06					81.0	A
USGS	08049500	1928-02-07					62.0	A
USGS	08049500	1928-02-08					97.0	A
USGS	08049500	1928-02-09					81.0	A
USGS	08049500	1928-02-10					77.0	A
USGS	08049500	1928-02-11					53.0	A
USGS	08049500	1928-02-12					55.0	A
USGS	08049500	1928-02-13					55.0	A
USGS	08049500	1928-02-14					74.0	A
USGS	08049500	1928-02-15					109	A
USGS	08049500	1928-02-16					59.0	A
USGS	08049500	1928-02-17					44.0	A
USGS	08049500	1928-02-18					38.0	A
USGS	08049500	1928-02-19					81.0	A
USGS	08049500	1928-02-20					36.0	A
USGS	08049500	1928-02-21					41.0	A
USGS	08049500	1928-02-22					1790	A
USGS	08049500	1928-02-23					1330	A
USGS	08049500	1928-02-24					619	A
USGS	08049500	1928-02-25					292	A
USGS	08049500	1928-02-26					204	A
USGS	08049500	1928-02-27					158	A
USGS	08049500	1928-02-28					152	A
USGS	08049500	1928-02-29					139	A
USGS	08049500	1928-03-01					121	A
USGS	08049500	1928-03-02					97.0	A
USGS	08049500	1928-03-03					91.0	A
USGS	08049500	1928-03-04					97.0	A
USGS	08049500	1928-03-05					79.0	A
USGS	08049500	1928-03-06					89.0	A
USGS	08049500	1928-03-07					83.0	A
USGS	08049500	1928-03-08					79.0	A
USGS	08049500	1928-03-09					84.0	A
USGS	08049500	1928-03-10					84.0	A
USGS	08049500	1928-03-11					84.0	A
USGS	08049500	1928-03-12					81.0	A
USGS	08049500	1928-03-13					77.0	A
USGS	08049500	1928-03-14					74.0	A
USGS	08049500	1928-03-15					86.0	A
USGS	08049500	1928-03-16					246	A
USGS	08049500	1928-03-17					218	A
USGS	08049500	1928-03-18					133	A
USGS	08049500	1928-03-19					91.0	A
USGS	08049500	1928-03-20					91.0	A
USGS	08049500	1928-03-21					97.0	A
USGS	08049500	1928-03-22					79.0	A
USGS	08049500	1928-03-23					79.0	A
USGS	08049500	1928-03-24					84.0	A
USGS	08049500	1928-03-25					72.0	A
USGS	08049500	1928-03-26					91.0	A
USGS	08049500	1928-03-27					86.0	A
USGS	08049500	1928-03-28					78.0	A
USGS	08049500	1928-03-29					69.0	A
USGS	08049500	1928-03-30					55.0	A
USGS	08049500	1928-03-31					86.0	A
USGS	08049500	1928-04-01					62.0	A
USGS	08049500	1928-04-02					48.0	A
USGS	08049500	1928-04-03					42.0	A
USGS	08049500	1928-04-04					3830	A
USGS	08049500	1928-04-05					5710	A
USGS	08049500	1928-04-06					4350	A
USGS	08049500	1928-04-07					1550	A
USGS	08049500	1928-04-08					809	A
USGS	08049500	1928-04-09					771	A
USGS	08049500	1928-04-10					752	A
USGS	08049500	1928-04-11					545	A
USGS	08049500	1928-04-12					388	A
USGS	08049500	1928-04-13					292	A
USGS	08049500	1928-04-14					232	A
USGS	08049500	1928-04-15					218	A
USGS	08049500	1928-04-16					165	A
USGS	08049500	1928-04-17					158	A
USGS	08049500	1928-04-18					146	A
USGS	08049500	1928-04-19					139	A
USGS	08049500	1928-04-20					127	A
USGS	08049500	1928-04-21					139	A
USGS	08049500	1928-04-22					340	A
USGS	08049500	1928-04-23					276	A
USGS	08049500	1928-04-24					178	A
USGS	08049500	1928-04-25					127	A
USGS	08049500	1928-04-26					115	A
USGS	08049500	1928-04-27					127	A
USGS	08049500	1928-04-28					152	A
USGS	08049500	1928-04-29					115	A
USGS	08049500	1928-04-30					103	A
USGS	08049500	1928-05-01					91.0	A
USGS	08049500	1928-05-02					89.0	A
USGS	08049500	1928-05-03					84.0	A
USGS	08049500	1928-05-04					79.0	A
USGS	08049500	1928-05-05					229	A
USGS	08049500	1928-05-06					250	A
USGS	08049500	1928-05-07					121	A
USGS	08049500	1928-05-08					91.0	A
USGS	08049500	1928-05-09					103	A
USGS	08049500	1928-05-10					178	A
USGS	08049500	1928-05-11					191	A
USGS	08049500	1928-05-12					165	A
USGS	08049500	1928-05-13					139	A
USGS	08049500	1928-05-14					109	A
USGS	08049500	1928-05-15					107	A
USGS	08049500	1928-05-16					914	A
USGS	08049500	1928-05-17					356	A
USGS	08049500	1928-05-18					204	A
USGS	08049500	1928-05-19					522	A
USGS	08049500	1928-05-20					1020	A
USGS	08049500	1928-05-21					1470	A
USGS	08049500	1928-05-22					1710	A
USGS	08049500	1928-05-23					1440	A
USGS	08049500	1928-05-24					1240	A
USGS	08049500	1928-05-25					1180	A
USGS	08049500	1928-05-26					866	A
USGS	08049500	1928-05-27					563	A
USGS	08049500	1928-05-28					388	A
USGS	08049500	1928-05-29					261	A
USGS	08049500	1928-05-30					178	A
USGS	08049500	1928-05-31					133	A
USGS	08049500	1928-06-01					103	A
USGS	08049500	1928-06-02					365	A
USGS	08049500	1928-06-03					1990	A
USGS	08049500	1928-06-04					1060	A
USGS	08049500	1928-06-05					1340	A
USGS	08049500	1928-06-06					1220	A
USGS	08049500	1928-06-07					1400	A
USGS	08049500	1928-06-08					1750	A
USGS	08049500	1928-06-09					1680	A
USGS	08049500	1928-06-10					1960	A
USGS	08049500	1928-06-11					1320	A
USGS	08049500	1928-06-12					1160	A
USGS	08049500	1928-06-13					847	A
USGS	08049500	1928-06-14					1160	A
USGS	08049500	1928-06-15					1220	A
USGS	08049500	1928-06-16					1440	A
USGS	08049500	1928-06-17					1740	A
USGS	08049500	1928-06-18					2060	A
USGS	08049500	1928-06-19					2440	A
USGS	08049500	1928-06-20					2680	A
USGS	08049500	1928-06-21					2150	A
USGS	08049500	1928-06-22					1040	A
USGS	08049500	1928-06-23					527	A
USGS	08049500	1928-06-24					308	A
USGS	08049500	1928-06-25					218	A
USGS	08049500	1928-06-26					178	A
USGS	08049500	1928-06-27					2670	A
USGS	08049500	1928-06-28					6190	A
USGS	08049500	1928-06-29					3170	A
USGS	08049500	1928-06-30					1480	A
USGS	08049500	1928-07-01					1400	A
USGS	08049500	1928-07-02					1880	A
USGS	08049500	1928-07-03					2380	A
USGS	08049500	1928-07-04					2770	A
USGS	08049500	1928-07-05					2310	A
USGS	08049500	1928-07-06					1070	A
USGS	08049500	1928-07-07					509	A
USGS	08049500	1928-07-08					324	A
USGS	08049500	1928-07-09					473	A
USGS	08049500	1928-07-10					204	A
USGS	08049500	1928-07-11					139	A
USGS	08049500	1928-07-12					109	A
USGS	08049500	1928-07-13					227	A
USGS	08049500	1928-07-14					509	A
USGS	08049500	1928-07-15					422	A
USGS	08049500	1928-07-16					276	A
USGS	08049500	1928-07-17					165	A
USGS	08049500	1928-07-18					115	A
USGS	08049500	1928-07-19					80.0	A
USGS	08049500	1928-07-20					57.0	A
USGS	08049500	1928-07-21					41.0	A
USGS	08049500	1928-07-22					26.0	A
USGS	08049500	1928-07-23					21.0	A
USGS	08049500	1928-07-24					22.0	A
USGS	08049500	1928-07-25					91.0	A
USGS	08049500	1928-07-26					824	A
USGS	08049500	1928-07-27					961	A
USGS	08049500	1928-07-28					1810	A
USGS	08049500	1928-07-29					1420	A
USGS	08049500	1928-07-30					1610	A
USGS	08049500	1928-07-31					1710	A
USGS	08049500	1928-08-01					1810	A
USGS	08049500	1928-08-02					1910	A
USGS	08049500	1928-08-03					1710	A
USGS	08049500	1928-08-04					1140	A
USGS	08049500	1928-08-05					828	A
USGS	08049500	1928-08-06					545	A
USGS	08049500	1928-08-07					388	A
USGS	08049500	1928-08-08					292	A
USGS	08049500	1928-08-09					218	A
USGS	08049500	1928-08-10					204	A
USGS	08049500	1928-08-11					178	A
USGS	08049500	1928-08-12					139	A
USGS	08049500	1928-08-13					115	A
USGS	08049500	1928-08-14					90.0	A
USGS	08049500	1928-08-15					84.0	A
USGS	08049500	1928-08-16					77.0	A
USGS	08049500	1928-08-17					69.0	A
USGS	08049500	1928-08-18					63.0	A
USGS	08049500	1928-08-19					59.0	A
USGS	08049500	1928-08-20					55.0	A
USGS	08049500	1928-08-21					50.0	A
USGS	08049500	1928-08-22					43.0	A
USGS	08049500	1928-08-23					48.0	A
USGS	08049500	1928-08-24					75.0	A
USGS	08049500	1928-08-25					97.0	A
USGS	08049500	1928-08-26					80.0	A
USGS	08049500	1928-08-27					71.0	A
USGS	08049500	1928-08-28					42.0	A
USGS	08049500	1928-08-29					40.0	A
USGS	08049500	1928-08-30					38.0	A
USGS	08049500	1928-08-31					38.0	A
USGS	08049500	1928-09-01					115	A
USGS	08049500	1928-09-02					127	A
USGS	08049500	1928-09-03					78.0	A
USGS	08049500	1928-09-04					63.0	A
USGS	08049500	1928-09-05					45.0	A
USGS	08049500	1928-09-06					41.0	A
USGS	08049500	1928-09-07					69.0	A
USGS	08049500	1928-09-08					65.0	A
USGS	08049500	1928-09-09					54.0	A
USGS	08049500	1928-09-10					41.0	A
USGS	08049500	1928-09-11					44.0	A
